   8.89502811     -0.501319468     -0.493829846     -0.275481284     -0.199870661    
   8.95012951     -0.501227140     -0.494047046     -0.275314718     -0.200647652    
   9.00523090     -0.501195967     -0.494316220     -0.275154471     -0.201430723    
   9.06033230     -0.501161695     -0.494570047     -0.274979949     -0.202196851    
   9.11543369     -0.501098394     -0.494781911     -0.274783522     -0.202937007    
   9.17053604     -0.501074731     -0.495024174     -0.274587631     -0.203676164    
   9.22563744     -0.501009345     -0.495212078     -0.274367154     -0.204385385    
   9.28073883     -0.500950158     -0.495396197     -0.274137795     -0.205082133    
   9.33584023     -0.500946105     -0.495627910     -0.273914963     -0.205784068    
   9.39094257     -0.500917077     -0.495824009     -0.273674458     -0.206462890    
   9.44604397     -0.500878930     -0.496001393     -0.273421705     -0.207124487    
   9.50114536     -0.500847638     -0.496177107     -0.273162067     -0.207774833    
   9.55624676     -0.500768661     -0.496294856     -0.272879779     -0.208394900    
   9.61134815     -0.500751555     -0.496468663     -0.272607803     -0.209023565    
   9.66645050     -0.500737607     -0.496637821     -0.272329062     -0.209640324    
   9.72155190     -0.500703692     -0.496778786     -0.272037238     -0.210237294    
   9.77665329     -0.500661910     -0.496904433     -0.271736383     -0.210819036    
   9.83175468     -0.500670791     -0.497075289     -0.271443576     -0.211406067    
   9.88685703     -0.500625789     -0.497183949     -0.271129340     -0.211962298    
   9.94195843     -0.500624835     -0.497331530     -0.270821869     -0.212521896    
   9.99705982     -0.500582039     -0.497429878     -0.270497352     -0.213055387    
   10.0521612     -0.500561178     -0.497544885     -0.270173967     -0.213584989    
   10.1072636     -0.500539124     -0.497652918     -0.269845575     -0.214102939    
   10.1623650     -0.500519931     -0.497758508     -0.269513696     -0.214610860    
   10.2174664     -0.500499129     -0.497857124     -0.269177318     -0.215107352    
   10.2725677     -0.500479281     -0.497951746     -0.268837512     -0.215593547    
   10.3276691     -0.500462174     -0.498044282     -0.268494993     -0.216070205    
   10.3827715     -0.500448346     -0.498135567     -0.268150210     -0.216537729    
   10.4378729     -0.500429869     -0.498217613     -0.267801315     -0.216993585    
   10.4929743     -0.500412822     -0.498296946     -0.267450184     -0.217440054    
   10.5480757     -0.500398636     -0.498375028     -0.267097473     -0.217877761    
   10.6031780     -0.500386894     -0.498451680     -0.266743273     -0.218306765    
   10.6582794     -0.500371873     -0.498521209     -0.266386330     -0.218725294    
   10.7133808     -0.500359714     -0.498590052     -0.266028464     -0.219135612    
   10.7684822     -0.500347972     -0.498655885     -0.265669316     -0.219537035    
   10.8235846     -0.500333846     -0.498715967     -0.265308321     -0.219928816    
   10.8786860     -0.500322342     -0.498775542     -0.264947027     -0.220312804    
   10.9337873     -0.500313461     -0.498834699     -0.264585555     -0.220689118    
   10.9888887     -0.500301659     -0.498887986     -0.264222741     -0.221056089    
   11.0439901     -0.500290275     -0.498938859     -0.263859600     -0.221414983    
   11.0990925     -0.500280857     -0.498989046     -0.263496697     -0.221766472    
   11.1541939     -0.500272870     -0.499038160     -0.263134062     -0.222110540    
   11.2092953     -0.500261664     -0.499081522     -0.262770742     -0.222445771    
   11.2643967     -0.500256717     -0.499128819     -0.262409180     -0.222775429    
   11.3194990     -0.500247478     -0.499169558     -0.262046993     -0.223096222    
   11.3746004     -0.500241101     -0.499210984     -0.261686027     -0.223410606    
   11.4297018     -0.500231683     -0.499247313     -0.261325032     -0.223716840    
   11.4848032     -0.500225902     -0.499285281     -0.260965735     -0.224017173    
   11.5399055     -0.500218809     -0.499320030     -0.260607094     -0.224310160    
   11.5950069     -0.500211358     -0.499352604     -0.260249466     -0.224596262    
   11.6501083     -0.500205338     -0.499384850     -0.259893388     -0.224876136    
   11.7052097     -0.500200093     -0.499416232     -0.259538829     -0.225149751    
   11.7603111     -0.500191152     -0.499442279     -0.259184837     -0.225415781    
   11.8154135     -0.500187874     -0.499472469     -0.258833706     -0.225677326    
   11.8705149     -0.500179887     -0.499496490     -0.258483171     -0.225931212    
   11.9256163     -0.500173688     -0.499520898     -0.258134782     -0.226179644    
   11.9807177     -0.500168383     -0.499544829     -0.257788479     -0.226422414    
   12.0358200     -0.500164032     -0.499568492     -0.257444352     -0.226659700    
   12.0909214     -0.500160515     -0.499591708     -0.257102460     -0.226891533    
   12.1460228     -0.500158310     -0.499615043     -0.256762952     -0.227118194    
   12.2011242     -0.500151038     -0.499632210     -0.256424487     -0.227337793    
   12.2562265     -0.500149846     -0.499654412     -0.256089747     -0.227553964    
   12.3113279     -0.500143528     -0.499670416     -0.255756110     -0.227763236    
   12.3664293     -0.500138462     -0.499686688     -0.255425215     -0.227967769    
   12.4215307     -0.500134051     -0.499702632     -0.255096942     -0.228167444    
   12.4766321     -0.500130296     -0.499718368     -0.254771411     -0.228362381    
   12.5317345     -0.500127256     -0.499733955     -0.254448622     -0.228552684    
   12.5868359     -0.500124753     -0.499749243     -0.254128665     -0.228738412    
   12.6419373     -0.500123441     -0.499764949     -0.253811687     -0.228919834    
   12.6970387     -0.500116765     -0.499774545     -0.253496230     -0.229095057    
   12.7521410     -0.500116050     -0.499789298     -0.253184974     -0.229267627    
   12.8072424     -0.500115514     -0.499803603     -0.252876639     -0.229435891    
   12.8623438     -0.500109613     -0.499811888     -0.252569973     -0.229598209    
   12.9174452     -0.500106692     -0.499822468     -0.252266943     -0.229757234    
   12.9725475     -0.500106514     -0.499835283     -0.251967549     -0.229913011    
   13.0276489     -0.500102103     -0.499843210     -0.251670182     -0.230063438    
   13.0827503     -0.500098825     -0.499851704     -0.251376152     -0.230210274    
   13.1378517     -0.500095904     -0.499860048     -0.251085281     -0.230353355    
   13.1929531     -0.500093400     -0.499868304     -0.250797600     -0.230492786    
   13.2480555     -0.500091314     -0.499876529     -0.250513196     -0.230628639    
   13.3031569     -0.500089645     -0.499884665     -0.250232011     -0.230760992    
   13.3582582     -0.500088334     -0.499892741     -0.249954119     -0.230889916    
   13.4133596     -0.500087380     -0.499900758     -0.249679506     -0.231015459    
   13.4684620     -0.500087202     -0.499909073     -0.249408275     -0.231137827    
   13.5235634     -0.500084162     -0.499914199     -0.249139607     -0.231256008    
   13.5786648     -0.500081658     -0.499919504     -0.248874322     -0.231371105    
   13.6337662     -0.500078142     -0.499923438     -0.248612046     -0.231482714    
   13.6888685     -0.500077128     -0.499929547     -0.248353630     -0.231591970    
   13.7439699     -0.500078678     -0.499937892     -0.248099074     -0.231698930    
   13.7990713     -0.500074565     -0.499940246     -0.247846454     -0.231801197    
   13.8541727     -0.500070632     -0.499942482     -0.247597158     -0.231900617    
   13.9092741     -0.500072062     -0.499949783     -0.247352391     -0.231998771    
   13.9643764     -0.500068724     -0.499952108     -0.247109786     -0.232092723    
   14.0194778     -0.500069082     -0.499957860     -0.246871337     -0.232185051    
   14.0745792     -0.500067353     -0.499961257     -0.246635646     -0.232274085    
   14.1296806     -0.500066280     -0.499965042     -0.246403366     -0.232360691    
   14.1847830     -0.500064850     -0.499968320     -0.246174291     -0.232444659    
   14.2398844     -0.500063479     -0.499971420     -0.245948464     -0.232526138    
   14.2949858     -0.500062406     -0.499974579     -0.245725930     -0.232605264    
   14.3500872     -0.500060916     -0.499977142     -0.245506540     -0.232681900    
   14.4051886     -0.500060141     -0.499980271     -0.245290533     -0.232756406    
   14.4602909     -0.500058889     -0.499982744     -0.245077610     -0.232828498    
   14.5153923     -0.500057518     -0.499984860     -0.244867846     -0.232898325    
   14.5704937     -0.500056624     -0.499987334     -0.244661361     -0.232966125    
   14.6255951     -0.500055313     -0.499989271     -0.244457945     -0.233031690    
   14.6806974     -0.500054777     -0.499991804     -0.244257823     -0.233095407    
   14.7357988     -0.500053704     -0.499993622     -0.244060695     -0.233156919    
   14.7909002     -0.500052869     -0.499995619     -0.243866727     -0.233216554    
   14.8460016     -0.500051856     -0.499997228     -0.243675783     -0.233274177    
   14.9011040     -0.500050843     -0.499998808     -0.243487895     -0.233329952    
   14.9562054     -0.500050068     -0.500000417     -0.243303061     -0.233383909    
   15.0113068     -0.500049293     -0.500001967     -0.243121251     -0.233436093    
   15.0664082     -0.500048220     -0.500003099     -0.242942348     -0.233486459    
   15.1215096     -0.500047684     -0.500004649     -0.242766514     -0.233535230    
   15.1766119     -0.500046730     -0.500005722     -0.242593512     -0.233582228    
   15.2317133     -0.500045955     -0.500006855     -0.242423445     -0.233627647    
   15.2868147     -0.500045419     -0.500008106     -0.242256284     -0.233671531    
   15.3419161     -0.500044346     -0.500008821     -0.242091849     -0.233713716    
   15.3970184     -0.500043869     -0.500010014     -0.241930380     -0.233754560    
   15.4521198     -0.500043035     -0.500010729     -0.241771579     -0.233793825    
   15.5072212     -0.500042200     -0.500011444     -0.241615549     -0.233831659    
   15.5623226     -0.500041544     -0.500012219     -0.241462275     -0.233868122    
   15.6174250     -0.500040948     -0.500012994     -0.241311699     -0.233903244    
   15.6725264     -0.500040472     -0.500013888     -0.241163820     -0.233937070    
   15.7276278     -0.500039816     -0.500014424     -0.241018504     -0.233969525    
   15.7827291     -0.500038803     -0.500014603     -0.240875706     -0.234000638    
   15.8378305     -0.500038505     -0.500015438     -0.240735635     -0.234030694    
   15.8929329     -0.500037909     -0.500015914     -0.240598023     -0.234059468    
   15.9480343     -0.500037253     -0.500016332     -0.240462884     -0.234087050    
   16.0031357     -0.500036716     -0.500016749     -0.240330234     -0.234113529    
   16.0582371     -0.500036240     -0.500017226     -0.240200043     -0.234138906    
   16.1133385     -0.500035703     -0.500017583     -0.240072221     -0.234163195    
   16.1684399     -0.500034928     -0.500017703     -0.239946708     -0.234186351    
   16.2235432     -0.500034511     -0.500018060     -0.239823580     -0.234208569    
   16.2786446     -0.500034034     -0.500018358     -0.239702761     -0.234229773    
   16.3337460     -0.500033617     -0.500018656     -0.239584208     -0.234250024    
   16.3888474     -0.500032842     -0.500018656     -0.239467800     -0.234269246    
   16.4439487     -0.500032902     -0.500019312     -0.239353776     -0.234287754    
   16.4990501     -0.500031888     -0.500018954     -0.239241645     -0.234305069    
   16.5541515     -0.500031412     -0.500019133     -0.239131793     -0.234321669    
   16.6092529     -0.500031054     -0.500019312     -0.239024043     -0.234337449    
   16.6643543     -0.500030696     -0.500019550     -0.238918364     -0.234352410    
   16.7194576     -0.500030518     -0.500019848     -0.238814741     -0.234366611    
   16.7745590     -0.500029981     -0.500019848     -0.238713041     -0.234379932    
   16.8296604     -0.500029564     -0.500019908     -0.238613307     -0.234392539    
   16.8847618     -0.500029147     -0.500019908     -0.238515511     -0.234404385    
   16.9398632     -0.500028431     -0.500019670     -0.238419533     -0.234415457    
   16.9949646     -0.500028372     -0.500020027     -0.238325581     -0.234426007    
   17.0500660     -0.500027895     -0.500019908     -0.238233343     -0.234435767    
   17.1051674     -0.500027418     -0.500019848     -0.238142908     -0.234444857    
   17.1602688     -0.500026941     -0.500019729     -0.238054261     -0.234453335    
   17.2153721     -0.500026762     -0.500019848     -0.237967387     -0.234461248    
   17.2704735     -0.500026584     -0.500020087     -0.237882257     -0.234468594    
   17.3255749     -0.500025868     -0.500019670     -0.237798631     -0.234475181    
   17.3806763     -0.500025690     -0.500019729     -0.237716794     -0.234481350    
   17.4357777     -0.500025451     -0.500019789     -0.237636566     -0.234486967    
   17.4908791     -0.500025332     -0.500019908     -0.237557933     -0.234492093    
   17.5459805     -0.500024617     -0.500019491     -0.237480730     -0.234496534    
   17.6010818     -0.500024498     -0.500019610     -0.237405181     -0.234500632    
   17.6561852     -0.500024438     -0.500019789     -0.237331137     -0.234504253    
   17.7112865     -0.500023782     -0.500019312     -0.237258419     -0.234507263    
   17.7663879     -0.500023365     -0.500019133     -0.237187207     -0.234509870    
   17.8214893     -0.500023246     -0.500019193     -0.237117469     -0.234512120    
   17.8765907     -0.500023007     -0.500019133     -0.237049103     -0.234513924    
   17.9316921     -0.500022769     -0.500019133     -0.236982092     -0.234515324    
   17.9867935     -0.500022352     -0.500018895     -0.236916348     -0.234516248    
   18.0418949     -0.500021875     -0.500018597     -0.236851916     -0.234516785    
   18.0969963     -0.500022054     -0.500018954     -0.236788929     -0.234517127    
   18.1520996     -0.500021756     -0.500018775     -0.236727059     -0.234516978    
   18.2072010     -0.500021458     -0.500018597     -0.236666426     -0.234516472    
   18.2623024     -0.500021219     -0.500018477     -0.236607000     -0.234515637    
   18.3174038     -0.500020921     -0.500018358     -0.236548766     -0.234514490    
   18.3725052     -0.500020742     -0.500018239     -0.236491695     -0.234513044    
   18.4276066     -0.500020623     -0.500018239     -0.236435771     -0.234511301    
   18.4827080     -0.500020027     -0.500017762     -0.236380845     -0.234509155    
   18.5378094     -0.500019729     -0.500017583     -0.236327082     -0.234506786    
   18.5929108     -0.500019610     -0.500017583     -0.236274436     -0.234504223    
   18.6480141     -0.500019550     -0.500017643     -0.236222833     -0.234501392    
   18.7031155     -0.500018954     -0.500017107     -0.236172125     -0.234498173    
   18.7582169     -0.500018954     -0.500017226     -0.236122563     -0.234494865    
   18.8133183     -0.500018775     -0.500017166     -0.236073956     -0.234491289    
   18.8684196     -0.500018418     -0.500016809     -0.236026227     -0.234487414    
   18.9235210     -0.500018239     -0.500016689     -0.235979497     -0.234483376    
   18.9786224     -0.500018001     -0.500016570     -0.235933676     -0.234479129    
   19.0337238     -0.500017703     -0.500016332     -0.235888734     -0.234474659    
   19.0888271     -0.500017703     -0.500016391     -0.235844761     -0.234470084    
   19.1439285     -0.500017345     -0.500016093     -0.235801533     -0.234465197    
   19.1990299     -0.500017464     -0.500016272     -0.235759288     -0.234460294    
   19.2541313     -0.500017047     -0.500015914     -0.235717744     -0.234455064    
   19.3092327     -0.500016749     -0.500015676     -0.235677019     -0.234449700    
   19.3643341     -0.500016868     -0.500015855     -0.235637203     -0.234444320    
   19.4194355     -0.500016451     -0.500015497     -0.235598028     -0.234438628    
   19.4745369     -0.500016153     -0.500015259     -0.235559627     -0.234432817    
   19.5296383     -0.500015795     -0.500014901     -0.235521942     -0.234426856    
   19.5847416     -0.500015974     -0.500015140     -0.235485137     -0.234420910    
   19.6398430     -0.500015855     -0.500015080     -0.235448971     -0.234414756    
   19.6949444     -0.500015557     -0.500014842     -0.235413447     -0.234408453    
   19.7500458     -0.500015378     -0.500014663     -0.235378623     -0.234402046    
   19.8051472     -0.500015140     -0.500014484     -0.235344470     -0.234395534    
   19.8602486     -0.500014961     -0.500014305     -0.235310957     -0.234388933    
   19.9153500     -0.500014782     -0.500014126     -0.235278100     -0.234382242    
   19.9704514     -0.500014603     -0.500014007     -0.235245869     -0.234375447    
   20.0255527     -0.500014484     -0.500013888     -0.235214248     -0.234368578    
   20.0806561     -0.500014365     -0.500013828     -0.235183224     -0.234361649    
   20.1357574     -0.500014246     -0.500013709     -0.235152796     -0.234354630    
   20.1908588     -0.500014126     -0.500013649     -0.235122934     -0.234347537    
   20.2459602     -0.500014067     -0.500013590     -0.235093638     -0.234340400    
   20.3010616     -0.500014007     -0.500013590     -0.235064894     -0.234333187    
   20.3561630     -0.500013947     -0.500013530     -0.235036686     -0.234325930    
   20.4112644     -0.500013947     -0.500013530     -0.235009000     -0.234318614    
   20.4663658     -0.500013888     -0.500013530     -0.234981835     -0.234311253    
   20.5214691     -0.500013888     -0.500013530     -0.234955177     -0.234303847    
   20.5765705     -0.500013888     -0.500013590     -0.234929010     -0.234296396    
   20.6316719     -0.500013947     -0.500013590     -0.234903336     -0.234288916    
   20.6867733     -0.500014007     -0.500013649     -0.234878123     -0.234281391    
   20.7418747     -0.500014007     -0.500013709     -0.234853372     -0.234273836    
   20.7969761     -0.500014126     -0.500013828     -0.234829068     -0.234266266    
   20.8520775     -0.500014186     -0.500013888     -0.234805211     -0.234258667    
   20.9071789     -0.500014246     -0.500014007     -0.234781787     -0.234251037    
   20.9622803     -0.500014365     -0.500014126     -0.234758794     -0.234243393    
   21.0173836     -0.500014484     -0.500014246     -0.234736204     -0.234235734    
   21.0724850     -0.500014603     -0.500014424     -0.234714031     -0.234228060    
   21.1275864     -0.500014782     -0.500014544     -0.234692246     -0.234220386    
   21.1826878     -0.500014901     -0.500014722     -0.234670848     -0.234212682    
   21.2377892     -0.500015080     -0.500014901     -0.234649837     -0.234204993    
   21.2928905     -0.500015259     -0.500015080     -0.234629184     -0.234197289    
   21.3479919     -0.500015438     -0.500015318     -0.234608904     -0.234189585    
   21.4030933     -0.500015676     -0.500015497     -0.234588981     -0.234181881    
   21.4581947     -0.500015855     -0.500015736     -0.234569401     -0.234174177    
